date,genotype,animal,food,cond,cue,response.time,pir,group,paralyzed,plateID,data_type,log.response
2019_02_15,N2,2481,JUb39; delAADC,Tyrosine,oct_1.0,7.2,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.9740810260220096
2019_02_15,N2,2482,JUb39; delAADC,Tyrosine,oct_1.0,6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.791759469228055
2019_02_15,N2,2484,JUb39; delAADC,Tyrosine,oct_1.0,4.3,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.4586150226995167
2019_02_15,N2,2485,JUb39; delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2486,JUb39; delAADC,Tyrosine,oct_1.0,1.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.47000362924573563
2019_02_15,N2,2487,JUb39; delAADC,Tyrosine,oct_1.0,4.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.5260563034950492
2019_02_15,N2,2488,JUb39; delAADC,Tyrosine,oct_1.0,3.3,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.1939224684724346
2019_02_15,N2,2489,JUb39; delAADC,Tyrosine,oct_1.0,4.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.589235205116581
2019_02_15,N2,2490,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.8870696490323797
2019_02_15,N2,2491,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_15,N2,2492,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_02_15,N2,2493,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.667706820558076
2019_02_15,N2,2494,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2495,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_02_15,N2,2496,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,10.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.3223877202902252
2019_02_15,N2,2497,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,11.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.4423470353692043
2019_02_15,N2,2498,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.5260563034950492
2019_02_15,N2,2499,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2501,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.6931471805599453
2019_02_15,N2,2502,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_02_15,N2,2503,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.667706820558076
2019_02_15,N2,2504,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_02_15,N2,2505,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.1939224684724346
2019_02_15,N2,2506,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.9555114450274363
2019_02_15,N2,2507,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_15,N2,2508,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_15,N2,2509,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,9.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.2407096892759584
2019_03_06,N2,2568,OP50,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_03_06,N2,2569,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0
2019_03_06,N2,2570,OP50,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_03_06,N2,2571,OP50,Tyrosine,oct_1.0,6.2,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.824549292051046
2019_03_06,N2,2572,OP50,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_03_06,N2,2573,OP50,Tyrosine,oct_1.0,4.4,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.4816045409242156
2019_03_06,N2,2574,OP50,Tyrosine,oct_1.0,1.8,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0.5877866649021191
2019_03_06,N2,2575,OP50,Tyrosine,oct_1.0,8.7,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,2.163323025660538
2019_03_06,N2,2576,OP50,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_03_06,N2,2577,OP50,Tyrosine,oct_1.0,3.9,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.3609765531356006
2019_03_06,N2,2578,OP50,Tyrosine,oct_1.0,2.5,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0.9162907318741551
2019_03_06,N2,2579,OP50,Tyrosine,oct_1.0,3.6,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.2809338454620642
2019_03_06,N2,2580,OP50,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_03_06,N2,2581,OP50,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.667706820558076
2019_03_06,N2,2582,OP50,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_06,N2,2583,OP50,Tyrosine,oct_1.0,3.6,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.2809338454620642
2019_03_06,N2,2584,OP50,Tyrosine,oct_1.0,5,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.6094379124341003
2019_03_06,N2,2585,OP50,Tyrosine,oct_1.0,5.2,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.6486586255873816
2019_03_06,N2,2586,OP50,Tyrosine,oct_1.0,3.5,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.252762968495368
2019_03_06,N2,2587,OP50,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.OP50.2019_03_06.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_06,N2,2588,JUb39,Tyrosine,oct_1.0,6,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.791759469228055
2019_03_06,N2,2589,JUb39,Tyrosine,oct_1.0,15,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,2.70805020110221
2019_03_06,N2,2593,JUb39,Tyrosine,oct_1.0,6.1,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.8082887711792655
2019_03_06,N2,2594,JUb39,Tyrosine,oct_1.0,7.8,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,2.0541237336955462
2019_03_06,N2,2595,JUb39,Tyrosine,oct_1.0,4.9,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.589235205116581
2019_03_06,N2,2597,JUb39,Tyrosine,oct_1.0,13,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,2.5649493574615367
2019_03_06,N2,2600,JUb39,Tyrosine,oct_1.0,3.8,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.33500106673234
2019_03_06,N2,2601,JUb39,Tyrosine,oct_1.0,5.6,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.7227665977411035
2019_03_06,N2,2602,JUb39,Tyrosine,oct_1.0,4.8,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.5686159179138452
2019_03_06,N2,2603,JUb39,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_03_06,N2,2605,JUb39,Tyrosine,oct_1.0,11.1,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,2.4069451083182885
2019_03_06,N2,2606,JUb39,Tyrosine,oct_1.0,6.4,NA,NA,non-paralyzed,N2.JUb39.2019_03_06.oct_1.0.Tyrosine,raw,1.8562979903656263
2019_03_06,N2,2609,JUb39; delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_03_06,N2,2611,JUb39; delAADC,Tyrosine,oct_1.0,3.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.308332819650179
2019_03_06,N2,2612,JUb39; delAADC,Tyrosine,oct_1.0,3.4,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.2237754316221157
2019_03_06,N2,2613,JUb39; delAADC,Tyrosine,oct_1.0,7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.9459101490553132
2019_03_06,N2,2614,JUb39; delAADC,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_03_06,N2,2615,JUb39; delAADC,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_06,N2,2616,JUb39; delAADC,Tyrosine,oct_1.0,2,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.6931471805599453
2019_03_06,N2,2617,JUb39; delAADC,Tyrosine,oct_1.0,1.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.47000362924573563
2019_03_06,N2,2618,JUb39; delAADC,Tyrosine,oct_1.0,4.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.547562508716013
2019_03_06,N2,2619,JUb39; delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_03_06,N2,2620,JUb39; delAADC,Tyrosine,oct_1.0,3.5,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.252762968495368
2019_03_06,N2,2621,JUb39; delAADC,Tyrosine,oct_1.0,3.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.2809338454620642
2019_03_06,N2,2624,JUb39; delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_03_06,N2,2626,JUb39; delAADC,Tyrosine,oct_1.0,7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.9459101490553132
2019_03_06,N2,2627,JUb39; delAADC,Tyrosine,oct_1.0,2.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.9555114450274363
2019_03_06,N2,2628,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_03_06,N2,2630,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.840549633397487
2019_03_06,N2,2631,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_03_06,N2,2632,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_06,N2,2633,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,2.1972245773362196
2019_03_06,N2,2634,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_06,N2,2635,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,7.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,2.028148247292285
2019_03_06,N2,2636,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_03_06,N2,2637,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.7404661748405046
2019_03_06,N2,2638,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.3609765531356006
2019_03_06,N2,2639,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.62924053973028
2019_03_06,N2,2640,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,8.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,2.151762203259462
2019_03_06,N2,2641,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_03_06,N2,2642,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_03_06,N2,2643,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.1314021114911006
2019_03_06,N2,2644,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_03_06,N2,2645,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.4586150226995167
2019_03_06,N2,2646,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,0.5877866649021191
2019_03_06,N2,2647,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_06.oct_1.0.Tyrosine,raw,1.410986973710262
2019_03_19,N2,2875,OP50,Tyrosine,oct_1.0,1.9,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.6418538861723947
2019_03_19,N2,2876,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_03_19,N2,2877,OP50,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_03_19,N2,2878,OP50,Tyrosine,oct_1.0,6.4,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.8562979903656263
2019_03_19,N2,2879,OP50,Tyrosine,oct_1.0,7.8,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,2.0541237336955462
2019_03_19,N2,2880,OP50,Tyrosine,oct_1.0,10.2,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,2.3223877202902252
2019_03_19,N2,2881,OP50,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_03_19,N2,2882,OP50,Tyrosine,oct_1.0,5,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.6094379124341003
2019_03_19,N2,2883,OP50,Tyrosine,oct_1.0,3.9,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.3609765531356006
2019_03_19,N2,2884,OP50,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_03_19,N2,2885,OP50,Tyrosine,oct_1.0,7.7,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,2.0412203288596382
2019_03_19,N2,2886,OP50,Tyrosine,oct_1.0,2.5,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.9162907318741551
2019_03_19,N2,2887,OP50,Tyrosine,oct_1.0,5.7,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.7404661748405046
2019_03_19,N2,2888,OP50,Tyrosine,oct_1.0,3.1,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.1314021114911006
2019_03_19,N2,2889,OP50,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_19,N2,2890,OP50,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_03_19,N2,2891,OP50,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_03_19,N2,2892,OP50,Tyrosine,oct_1.0,4.5,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.5040773967762742
2019_03_19,N2,2893,OP50,Tyrosine,oct_1.0,9.4,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,2.2407096892759584
2019_03_19,N2,2894,OP50,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_03_19,N2,2895,OP50,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_03_19,N2,2896,OP50,Tyrosine,oct_1.0,3.7,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.308332819650179
2019_03_19,N2,2897,OP50,Tyrosine,oct_1.0,4.7,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.547562508716013
2019_03_19,N2,2898,OP50,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.OP50.2019_03_19.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_03_19,N2,2899,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,0.47000362924573563
2019_03_19,N2,2900,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_03_19,N2,2901,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_03_19,N2,2902,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,7.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,2.066862759472976
2019_03_19,N2,2903,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,0.47000362924573563
2019_03_19,N2,2904,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,1.8562979903656263
2019_03_19,N2,2905,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_03_19,N2,2906,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,1.791759469228055
2019_03_19,N2,2907,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_03_19.oct_1.0.Tyrosine,raw,1.62924053973028
