date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,line,data_type
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1197,3.9,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1198,0.9,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1199,1.1,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1200,0.9,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1201,2.5,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1202,1.7,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1203,1.3,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1204,1.2,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1205,2.1,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,261,1206,1.3,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1207,12,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1208,2.2,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1209,2.7,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1210,2.8,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1211,4.4,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1212,2.2,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1213,2.5,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1214,2,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1215,2.7,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1216,2.3,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1217,3.1,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1218,2.1,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1219,9,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1220,2.8,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1221,2.1,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1222,2.5,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1223,1.6,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1224,1.3,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1225,2.2,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,261,1226,1.7,NA,NA,NA,5,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1227,0.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1228,0.9,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1229,6.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1230,1.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1231,2.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1232,1.9,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1233,1.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1234,4.5,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1235,0.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1236,1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1237,2.9,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1238,2.3,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1239,1.3,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1240,2.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1241,3.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1242,4.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1243,2.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1244,3.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1245,4.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1246,0.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1248,2.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1249,3.5,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1250,1.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1251,2.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1253,1.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1254,2.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1256,3,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1257,10.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1258,1.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1259,6.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1261,2.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1262,2.9,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1267,1.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1268,1.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1269,1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1270,1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1271,1.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1272,1.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1273,0.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1274,1.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1275,1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1276,1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1277,2.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1278,0.9,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1279,1.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1280,1.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1281,1.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1282,0.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1283,1.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1284,1.5,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1285,3.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,262,1286,0.6,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1287,0.8,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1288,0.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1289,1.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1290,2.3,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1291,1.5,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1292,2.1,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1293,3.3,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1294,3,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1295,1.7,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1296,2.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1297,2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1298,2.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1299,5.4,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1300,4.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1301,2.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1302,6.5,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1304,2.2,NA,NA,NA,1,raw
2019_12_03,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,262,1305,10.4,NA,NA,NA,1,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1307,1.1,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1308,1.6,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1309,1,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1310,1,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1311,2.2,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1312,0.7,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1313,0.5,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1314,3.2,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1315,1.1,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1316,2,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1317,0.6,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1318,1.6,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1319,1.7,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1320,1.6,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1321,1,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1322,0.7,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1323,0.9,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1324,1.6,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1325,1.1,NA,NA,NA,NA,raw
2019_12_03,N2,OP50,Tyrosine,oct_1.0,263,1326,2,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1329,1.3,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1330,2.6,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1331,6.3,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1334,2.7,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1335,4.8,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1336,1.2,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1340,1.9,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1341,7.1,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1342,1.3,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1343,4.7,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1344,1.7,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1345,3.4,NA,NA,NA,NA,raw
2019_12_03,N2,JUb39,Tyrosine,oct_1.0,263,1346,9.2,NA,NA,NA,NA,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1227,10.7,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1228,3,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1229,3.8,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1230,8.1,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1231,2.1,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1232,7.9,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1233,1.2,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1234,1.2,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1235,2.8,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1236,0.8,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1237,0.7,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1238,2.9,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1239,3.6,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1240,2.8,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1241,2.4,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1242,1.6,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1243,1.6,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1244,1.1,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1245,2.3,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],OP50,Tyrosine,oct_1.0,261,1246,1.3,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1247,4.9,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1248,2.7,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1249,7.7,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1250,1.5,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1251,6.9,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1253,3.4,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1254,3.7,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1255,4.6,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1258,3.4,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1260,3.4,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1261,1.4,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1262,4.6,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1263,2.1,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1264,3.2,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1265,2.7,NA,NA,NA,2,raw
2019_12_03,octr-1; ex[srg47p::octr-1],JUb39,Tyrosine,oct_1.0,261,1266,3.4,NA,NA,NA,2,raw
